jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote,workplaceType,data_analyst
https://www.linkedin.com/jobs/view/3205293129/,3205293129,DarkVision Technologies Inc.,https://www.linkedin.com/company/3671883/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQFoX5ILXahPfw/company-logo_100_100/0/1619109203698?e=1668038400&v=beta&t=NkNEYX2JCxXb70ux5biitMt37VZZ_IIHgn_R3MAVkAA,"North Vancouver, BC",Your profile matches this job,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3205293129/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:23.347Z,,,True
https://www.linkedin.com/jobs/view/3211141055/,3211141055,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1668038400&v=beta&t=gQonyqbVMV8CAFIMoES-FfvQcOzglx0pSV10DB1Zgqg,"Toronto, ON",Actively recruiting,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3211141055/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,,True
https://www.linkedin.com/jobs/view/3211139193/,3211139193,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1668038400&v=beta&t=gQonyqbVMV8CAFIMoES-FfvQcOzglx0pSV10DB1Zgqg,"Vancouver, BC",Actively recruiting,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3211139193/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,,True
https://www.linkedin.com/jobs/view/3205213548/,3205213548,iRestify,https://www.linkedin.com/company/9289147/,Power BI Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEyrz1Z6JEFgg/company-logo_100_100/0/1596211323357?e=1668038400&v=beta&t=HfPxAOwH3Uk3rzqNEcHvXTQkC_Ov6jmM0m6g5UUPRx4,"Toronto, ON",,,True,True,0,https://www.linkedin.com/jobs/view/3205213548/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,,True
https://www.linkedin.com/jobs/view/3211134863/,3211134863,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1668038400&v=beta&t=gQonyqbVMV8CAFIMoES-FfvQcOzglx0pSV10DB1Zgqg,"Montreal, QC",Actively recruiting,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3211134863/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,,True
https://www.linkedin.com/jobs/view/3213724082/,3213724082,BCforward,https://www.linkedin.com/company/947715/,Data Analyst,https://media-exp1.licdn.com/dms/image/C510BAQFJidjaHbKABw/company-logo_100_100/0/1519865106901?e=1668038400&v=beta&t=lYKfjQCehr0PXkCsQ2AUIqkSIQrygXmK4rmrghxEh6Y,"Mississauga, ON",Actively recruiting,2022-08-09,True,False,0,https://www.linkedin.com/jobs/view/3213724082/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3206018409/,3206018409,Procom,https://www.linkedin.com/company/8235/,Finance Data Analyst/Support,https://media-exp1.licdn.com/dms/image/C4E0BAQFyC83Q4C6XGQ/company-logo_100_100/0/1629146632268?e=1668038400&v=beta&t=pL7J6N9IHzBiJ3EFndYKent_AhJbLHluiy53Q2jH_J4,"Dieppe, NB",1 connection works here,2022-08-05,False,False,15,https://www.linkedin.com/jobs/view/3206018409/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3211461981/,3211461981,The Ian Martin Group,https://www.linkedin.com/company/15465/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQHcalq6siLvxQ/company-logo_100_100/0/1519856055217?e=1668038400&v=beta&t=jJcD9FtyxURZmD5qPxj8GMQjAJ0bieiLUdyqaTGGO_c,"Toronto, ON",1 connection works here,2022-08-10,False,False,0,https://www.linkedin.com/jobs/view/3211461981/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3205213842/,3205213842,"Global Technical Talent, an Inc. 5000 Company",https://www.linkedin.com/company/19241/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQGLY7wPGLzXMQ/company-logo_100_100/0/1519855977434?e=1668038400&v=beta&t=nJare3j9EcAqmc5StDmd8dfnr-inlMQdKtDGhwnNE7Q,"Moncton, NB",Actively recruiting,2022-08-05,False,False,1,https://www.linkedin.com/jobs/view/3205213842/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,True,,True
https://www.linkedin.com/jobs/view/3209377297/,3209377297,OPB (Ontario Pension Board),https://www.linkedin.com/company/521252/,Senior Employer Data Analyst (Pensions),https://media-exp1.licdn.com/dms/image/C560BAQHmvF3bxjXEuw/company-logo_100_100/0/1656620874205?e=1668038400&v=beta&t=SpidMSDjrReoI65SqrwkQNcEuO1mZH2Y7If1_B5SELw,"Toronto, ON",,2022-08-08,False,False,24,https://www.linkedin.com/jobs/view/3209377297/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3194922836/,3194922836,Airswift,https://www.linkedin.com/company/1227813/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQF2MVatj4CJhw/company-logo_100_100/0/1537448332955?e=1668038400&v=beta&t=spI7Wq7dISfa3cNB9Dkwq3mQtZGnq_cSTiI57IAiQCI,"Calgary, AB",Actively recruiting,2022-08-04,False,False,0,https://www.linkedin.com/jobs/view/3194922836/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3205292838/,3205292838,Mphasis,https://www.linkedin.com/company/3586/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQGA6s2gCDu-MA/company-logo_100_100/0/1599218718211?e=1668038400&v=beta&t=OZGBy0PfZHjnnh7emlVfRuWPXnQtsWUoTZ03Fry2sks,"Calgary, AB",Actively recruiting,2022-08-09,True,False,0,https://www.linkedin.com/jobs/view/3205292838/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3199949980/,3199949980,Tundra Technical Solutions,https://www.linkedin.com/company/71611/,Data Analyst - 1 (contract),https://media-exp1.licdn.com/dms/image/C560BAQFSzibNKlQO9Q/company-logo_100_100/0/1586147436534?e=1668038400&v=beta&t=5UpPdQ3j-8wPRIt4qxqYxEgmUW11jw-Prea5fVSUG8Q,"Toronto, ON",Actively recruiting,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3199949980/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3210932090/,3210932090,Kawartha Dairy Ltd,https://www.linkedin.com/company/5664802/,Master Data Analyst - Hiring Now,https://media-exp1.licdn.com/dms/image/C4D0BAQHDgIGIZZpkPg/company-logo_100_100/0/1539282999303?e=1668038400&v=beta&t=t7m8vNVwAk8jQnLBoPcbTQN2DfomSAO22KcIpzNwetI,"Toronto, ON",Actively recruiting,2022-08-07,False,False,18,https://www.linkedin.com/jobs/view/3210932090/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3204995061/,3204995061,UAP Inc.,https://www.linkedin.com/company/11436/,Content Data Analyst – Product Catalogues,https://media-exp1.licdn.com/dms/image/C560BAQFa9sH67zs7zQ/company-logo_100_100/0/1656944535635?e=1668038400&v=beta&t=XD7yHVl3ev0YK8p0DYyTcQRQQx66v8Z6PXhepyCWzKM,"Montreal, QC",Your profile matches this job,2022-08-05,False,False,6,https://www.linkedin.com/jobs/view/3204995061/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.593Z,,,True
https://www.linkedin.com/jobs/view/3204114023/,3204114023,University of Alberta,https://www.linkedin.com/company/6455/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHmUPyHKc9oUA/company-logo_100_100/0/1657048619835?e=1668038400&v=beta&t=aSy653p6C53cX1LjXn2Qv4PDzpqZzRM2UfcpQlxT1Gs,"Edmonton, AB",1 connection works here,2022-08-03,False,False,12,https://www.linkedin.com/jobs/view/3204114023/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.394Z,,,True
https://www.linkedin.com/jobs/view/3211139194/,3211139194,Agoda,https://www.linkedin.com/company/66719/,Associate Data Analyst- Customer Experience Group | Bangkok-based,https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1668038400&v=beta&t=gQonyqbVMV8CAFIMoES-FfvQcOzglx0pSV10DB1Zgqg,"Vancouver, BC",Actively recruiting,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3211139194/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.394Z,,,True
https://www.linkedin.com/jobs/view/3205878440/,3205878440,Knak,https://www.linkedin.com/company/9388320/,Product Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHSY4KO_9Yffw/company-logo_100_100/0/1625586980235?e=1668038400&v=beta&t=F7M4lU-z54yjjJQw7p4ZjnWtYqcOivlOGloqhS_Ott8,Canada,Actively recruiting,,False,True,0,https://www.linkedin.com/jobs/view/3205878440/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.394Z,True,,True
https://www.linkedin.com/jobs/view/3213710615/,3213710615,Delpath,https://www.linkedin.com/company/67352076/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQGGFKRMUoo4Vg/company-logo_100_100/0/1592354402400?e=1668038400&v=beta&t=ybv59yGxr5PX40UAZ_jlwRwNFeo_mSWJsLyjD2iFeuw,"Toronto, ON",Actively recruiting,2022-08-09,True,False,0,https://www.linkedin.com/jobs/view/3213710615/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.394Z,,,True
https://www.linkedin.com/jobs/view/3204130824/,3204130824,Kwantlen Polytechnic University,https://www.linkedin.com/company/19543/,"Data Analyst, Health Research",https://media-exp1.licdn.com/dms/image/C4E0BAQG-pfvIeGYI-w/company-logo_100_100/0/1519856068546?e=1668038400&v=beta&t=Y2lkKmWH9Lz1ZLG3Gg-ydETHlICW-Lejgfl09Gtxk04,"Richmond, BC",,2022-08-04,False,False,12,https://www.linkedin.com/jobs/view/3204130824/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.394Z,,,True
https://www.linkedin.com/jobs/view/3213575817/,3213575817,Amica Senior Lifestyles,https://www.linkedin.com/company/721227/,R & D Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQH7DPGcq9CgYw/company-logo_100_100/0/1633469695266?e=1668038400&v=beta&t=nZ8SFqT0aCe2P6gxjkjML7yxHWtmkkACktTfdG2YWh0,"Toronto, ON",Your profile matches this job,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3213575817/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.395Z,,,True
https://www.linkedin.com/jobs/view/3204331823/,3204331823,Procom,https://www.linkedin.com/company/8235/,"Junior Data Analyst, PowerBI/Excel",https://media-exp1.licdn.com/dms/image/C4E0BAQFyC83Q4C6XGQ/company-logo_100_100/0/1629146632268?e=1668038400&v=beta&t=pL7J6N9IHzBiJ3EFndYKent_AhJbLHluiy53Q2jH_J4,"Toronto, ON",1 connection works here,2022-08-04,False,False,0,https://www.linkedin.com/jobs/view/3204331823/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.395Z,,,True
https://www.linkedin.com/jobs/view/3203867797/,3203867797,Blackbaud,https://www.linkedin.com/company/162724/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQHF46a2vgkpXg/company-logo_100_100/0/1654292727508?e=1668038400&v=beta&t=VGzW7h3tFZY9Dr-XWXF71hm2WpS-50G1n9ZG0U6qyhc,"Ontario, Canada",Actively recruiting,2022-08-03,False,False,0,https://www.linkedin.com/jobs/view/3203867797/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.395Z,True,,True
https://www.linkedin.com/jobs/view/3205280951/,3205280951,Axelon Services Corporation,https://www.linkedin.com/company/1285000/,Data Analyst (Collibra),https://media-exp1.licdn.com/dms/image/C560BAQHZ08k9kzBejg/company-logo_100_100/0/1574886633793?e=1668038400&v=beta&t=IRB7AoJiOgOFfgEYwrWVamI-IYWVwbplz1EJvzkdMAA,"Montreal, QC",,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3205280951/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.395Z,,,True
https://www.linkedin.com/jobs/view/3206135458/,3206135458,Behaviour Interactive,https://www.linkedin.com/company/1488972/,Data Analyst - Fall 2022,https://media-exp1.licdn.com/dms/image/C4E0BAQFnL2mkuTOlDQ/company-logo_100_100/0/1646944090522?e=1668038400&v=beta&t=oDF8e1YHpdP4ecb8-tU0Hias8QaU7UEq068YhTDqCRA,"Montreal, QC",,2022-08-05,False,False,16,https://www.linkedin.com/jobs/view/3206135458/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.395Z,,,True
https://www.linkedin.com/jobs/view/3199973051/,3199973051,KalTire,https://www.linkedin.com/company/55724/,"Data Analyst, Marketing (Remote)",https://media-exp1.licdn.com/dms/image/C560BAQGquU52Nthy5A/company-logo_100_100/0/1519857043222?e=1668038400&v=beta&t=8-o_8pAtIPLmJ4gzBfEPxeXDisJqiJKXAtRmfHNBlXk,"Vernon, BC",Actively recruiting,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3199973051/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:33.395Z,True,,True
https://www.linkedin.com/jobs/view/3205661058/,3205661058,The Ian Martin Group,https://www.linkedin.com/company/15465/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQHcalq6siLvxQ/company-logo_100_100/0/1519856055217?e=1668038400&v=beta&t=jJcD9FtyxURZmD5qPxj8GMQjAJ0bieiLUdyqaTGGO_c,"Toronto, ON",1 connection works here,2022-08-05,False,False,15,https://www.linkedin.com/jobs/view/3205661058/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.689Z,,,True
https://www.linkedin.com/jobs/view/3209750076/,3209750076,Reliance Home Comfort,https://www.linkedin.com/company/373123/,"Data Analyst, Customer Information Systems",https://media-exp1.licdn.com/dms/image/C560BAQH_z3-NG7oWqw/company-logo_100_100/0/1656676946999?e=1668038400&v=beta&t=GNyZnEKRoO1lZfl5XT6Xi4Rt8Suazu33DHIuQt4OwE0,"North York, ON",Actively recruiting,2022-08-08,False,False,13,https://www.linkedin.com/jobs/view/3209750076/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.689Z,,,True
https://www.linkedin.com/jobs/view/3213809483/,3213809483,data.ai,https://www.linkedin.com/company/1264070/,"Senior Manager, Data Analyst",https://media-exp1.licdn.com/dms/image/C4E0BAQFTT3NZRLXWJw/company-logo_100_100/0/1644998011475?e=1668038400&v=beta&t=UoIxdQZbpkOgUuZ-F3xMN2qrbw01sqiYkp8r_MvG7TM,"Whitewater Region, ON",Actively recruiting,2022-08-10,False,False,0,https://www.linkedin.com/jobs/view/3213809483/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.689Z,,,True
https://www.linkedin.com/jobs/view/3211022053/,3211022053,Lenovo,https://www.linkedin.com/company/3653/,Junior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHwodgzuPCrOA/company-logo_100_100/0/1659011655846?e=1668038400&v=beta&t=zXF2pgaePbcmNt0BE7a5wItNLq9ynVfEDLv-G7o4-YM,"Markham, ON",Actively recruiting,2022-08-07,False,False,0,https://www.linkedin.com/jobs/view/3211022053/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.689Z,,,True
https://www.linkedin.com/jobs/view/3062737998/,3062737998,Unity,https://www.linkedin.com/company/212669/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHEIxCwW404IA/company-logo_100_100/0/1633446722058?e=1668038400&v=beta&t=HQToyQj6dnkBnKxbr9CwjvU5qp_tayhaAp6P67c28cY,"Calgary, AB",1 connection works here,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3062737998/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.690Z,,,True
https://www.linkedin.com/jobs/view/3199642723/,3199642723,Bell,https://www.linkedin.com/company/1531/,Data Analyst Business Intelligence,https://media-exp1.licdn.com/dms/image/C560BAQEOyCiCnSmPXQ/company-logo_100_100/0/1656950292878?e=1668038400&v=beta&t=iNJAKfahfm4uZYLRKlmzjOrKI5IITaw3RZP8610lv34,"Montreal, QC",2 connections work here,2022-08-04,False,False,12,https://www.linkedin.com/jobs/view/3199642723/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.690Z,,,True
https://www.linkedin.com/jobs/view/3050036653/,3050036653,CPP Investments | Investissements RPC,https://www.linkedin.com/company/23230/,"Sector Data Analyst, Data Driven Investing",https://media-exp1.licdn.com/dms/image/C560BAQEEsaZ7K4S8lQ/company-logo_100_100/0/1654087994005?e=1668038400&v=beta&t=vCPwfIM2d2b_vLvnQ7EpPd9CBLsozMFZ17CwIVHmlwI,"Toronto, ON",1 alum works here,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3050036653/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:38.690Z,,,True
https://www.linkedin.com/jobs/view/3199933715/,3199933715,Ceridian,https://www.linkedin.com/company/3169/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHlMM4f_iWbPw/company-logo_100_100/0/1656939030240?e=1668038400&v=beta&t=7xUGRxs1HjeUPKwmK4LcUPovIKvnm9nuyb1E-T3IsnU,"Charlottetown, PE",1 alum works here,2022-08-05,False,False,6,https://www.linkedin.com/jobs/view/3199933715/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.690Z,True,,True
https://www.linkedin.com/jobs/view/3138339222/,3138339222,Cognizant Microsoft Business Group,https://www.linkedin.com/company/75735605/,Data Analyst (Remote),https://media-exp1.licdn.com/dms/image/C560BAQHVgW1-QAg9nw/company-logo_100_100/0/1656702468272?e=1668038400&v=beta&t=EAdHkf6rIK8AJ4jHWrvE4XWzOWEU8-eTgUQCGRMWqvg,"Toronto, ON",,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3138339222/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.690Z,True,,True
https://www.linkedin.com/jobs/view/3137377397/,3137377397,Ubisoft,https://www.linkedin.com/company/2528/,"Associate Data Analyst, Marketing & Publishing Analytics",https://media-exp1.licdn.com/dms/image/C4E0BAQG-WgtmXWYs6Q/company-logo_100_100/0/1519855884146?e=1668038400&v=beta&t=XYTyWNsQlM3cvkmNP6wsGAwNw1liwsRue8dn-jn-gSg,"Montreal, QC",Actively recruiting,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3137377397/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.690Z,,,True
https://www.linkedin.com/jobs/view/3143917856/,3143917856,BOMBARDIER,https://www.linkedin.com/company/2723/,Data analyst (Business Intelligence Analyst),https://media-exp1.licdn.com/dms/image/C4D0BAQF5lcPw4mNhCQ/company-logo_100_100/0/1530210918117?e=1668038400&v=beta&t=6QXgQGjs8pjte0HHqfCj_iTQ4IIay04GKBaP64Ua13k,"Montreal, QC",Actively recruiting,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3143917856/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.690Z,,,True
https://www.linkedin.com/jobs/view/3199933713/,3199933713,Ceridian,https://www.linkedin.com/company/3169/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHlMM4f_iWbPw/company-logo_100_100/0/1656939030240?e=1668038400&v=beta&t=7xUGRxs1HjeUPKwmK4LcUPovIKvnm9nuyb1E-T3IsnU,"Winnipeg, MB",Actively recruiting,2022-08-05,False,False,8,https://www.linkedin.com/jobs/view/3199933713/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.691Z,True,,True
https://www.linkedin.com/jobs/view/3138816499/,3138816499,Bonterra,https://www.linkedin.com/company/78691110/,Senior Business Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEo8_A3LQ9TaQ/company-logo_100_100/0/1648053606444?e=1668038400&v=beta&t=WMfxc3mGnK-ziKm34SmQCn7SjOshS8Au1ykYzhxpLP4,"Waterloo, ON",Actively recruiting,2022-08-05,False,False,0,https://www.linkedin.com/jobs/view/3138816499/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.691Z,,,True
https://www.linkedin.com/jobs/view/3196655798/,3196655798,Canadian Cancer Society,https://www.linkedin.com/company/9830/,Data Analyst (Marketing Campaigns),https://media-exp1.licdn.com/dms/image/C560BAQGL1IigZz1JkA/company-logo_100_100/0/1565709372473?e=1668038400&v=beta&t=mMy9pQeHt8PExw9lpJsxLGX70tyhZL_8XOu7U7ZiJrU,"Montreal, QC",Actively recruiting,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3196655798/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.691Z,,,True
https://www.linkedin.com/jobs/view/3139073924/,3139073924,Ceridian,https://www.linkedin.com/company/3169/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHlMM4f_iWbPw/company-logo_100_100/0/1656939030240?e=1668038400&v=beta&t=7xUGRxs1HjeUPKwmK4LcUPovIKvnm9nuyb1E-T3IsnU,"Charlottetown, PE",1 alum works here,2022-08-09,False,False,0,https://www.linkedin.com/jobs/view/3139073924/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.691Z,True,,True
https://www.linkedin.com/jobs/view/3203303466/,3203303466,Security Compass,https://www.linkedin.com/company/94683/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHEoFHmY1fQMw/company-logo_100_100/0/1622664164671?e=1668038400&v=beta&t=YivDPA6y2S3vlitD0pYJhQFSB2-vGSFnbZC63vNcP1Q,"Toronto, ON",,2022-08-04,False,False,0,https://www.linkedin.com/jobs/view/3203303466/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:43.691Z,True,,True
